team,season,state,next_state,count,adjustment_type,poss_per_game
PHX,2024-25,OPP DREB,PHX Turnover,1.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP FT Made,PHX 3pt Made,1.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP FT Made,PHX Turnover,1.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Offense Start,PHX Turnover,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,PHX 2pt Made,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,OPP 2pt Made,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,OPP 2pt Made,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,OPP 3pt Made,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,PHX DREB,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX FT Made,OPP OREB,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX OREB,OPP FT Made,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX OREB,OPP Turnover,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,OPP 2pt Made,1.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,PHX 3pt Made,1.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 2pt Made,OPP DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 2pt Made,OPP OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 2pt Made,OPP Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 2pt Made,PHX 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 2pt Made,PHX FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 2pt Made,PHX OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,OPP 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,OPP DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,OPP OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,OPP Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,OPP Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,PHX 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,PHX 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,PHX FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,PHX OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP 3pt Made,PHX Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,OPP 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,OPP 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,OPP DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,OPP OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,OPP Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,PHX 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,PHX 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,PHX DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,PHX FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,PHX OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP DREB,PHX Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP FT Made,OPP Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP FT Made,PHX OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP OREB,OPP Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP OREB,PHX Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Offense Start,OPP Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Offense Start,PHX Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,OPP 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,OPP 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,OPP DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,OPP FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,OPP OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,OPP Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,OPP Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,PHX 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,PHX 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,PHX DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,PHX FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,PHX OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,OPP Turnover,PHX Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,OPP 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,OPP 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,OPP FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,OPP OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,OPP Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,PHX 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,PHX DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,PHX OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,PHX Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 2pt Made,PHX Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,OPP 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,OPP DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,OPP FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,OPP OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,OPP Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,PHX 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,PHX 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,PHX DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,PHX OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,PHX Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX 3pt Made,PHX Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,OPP FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,OPP OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,OPP Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,OPP Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,PHX 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,PHX 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,PHX FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,PHX OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX DREB,PHX Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX FT Made,OPP 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX FT Made,OPP 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX FT Made,OPP Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX FT Made,PHX Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX OREB,OPP Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX OREB,PHX Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Offense Start,OPP Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Offense Start,PHX Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,OPP 3pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,OPP DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,OPP FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,OPP OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,OPP Turnover,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,PHX 2pt Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,PHX DREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,PHX FT Made,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,PHX OREB,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,PHX Offense Start,0.0,OPP TOV% +5%,98.8
PHX,2024-25,PHX Turnover,PHX Turnover,0.0,OPP TOV% +5%,98.8
POR,2024-25,OPP DREB,OPP Offense Start,3046.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,POR Offense Start,2927.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,OPP DREB,2332.91,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,POR DREB,2284.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,POR Offense Start,2266.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,OPP Offense Start,2139.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP 2pt Made,2029.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR 2pt Made,1987.36,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,OPP Offense Start,1275.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,POR Offense Start,1244.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR Turnover,1133.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP Turnover,1125.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,OPP Offense Start,1044.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,POR Offense Start,1024.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR OREB,964.73,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR 3pt Made,918.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP 3pt Made,914.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP OREB,906.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,POR Offense Start,795.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,OPP Offense Start,756.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP FT Made,708.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR FT Made,637.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,OPP FT Made,544.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,POR FT Made,501.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,POR 2pt Made,375.09,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,OPP 2pt Made,289.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,POR DREB,281.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,OPP DREB,262.64,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR DREB,186.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP DREB,174.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,POR OREB,148.27,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,OPP OREB,140.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,POR Turnover,130.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,OPP Turnover,117.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,OPP 3pt Made,111.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,POR 3pt Made,105.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,POR DREB,102.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,POR FT Made,95.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,OPP DREB,93.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,POR FT Made,83.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,OPP FT Made,74.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,OPP FT Made,73.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,POR FT Made,65.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,OPP FT Made,62.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,OPP DREB,41.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,OPP DREB,35.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,POR DREB,34.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,POR DREB,19.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,POR 3pt Made,12.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,POR Turnover,12.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,POR 2pt Made,11.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,OPP 2pt Made,11.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,OPP 2pt Made,10.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,POR OREB,10.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,OPP OREB,9.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,OPP 2pt Made,9.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,POR OREB,8.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,OPP FT Made,7.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,POR 3pt Made,7.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,OPP OREB,7.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,POR 2pt Made,6.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,POR 3pt Made,5.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,POR Turnover,5.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,OPP 3pt Made,5.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,OPP OREB,5.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,POR OREB,4.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,POR FT Made,4.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,OPP Turnover,4.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,OPP Turnover,3.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,OPP 3pt Made,3.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,OPP Turnover,3.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,POR DREB,3.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,OPP 3pt Made,3.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,OPP 2pt Made,2.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,POR DREB,2.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,POR DREB,2.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,POR Turnover,2.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,OPP 2pt Made,2.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,POR OREB,2.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,OPP DREB,2.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,POR DREB,2.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,POR 2pt Made,2.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,POR 2pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,POR 3pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,POR OREB,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,OPP 2pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,OPP OREB,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,POR OREB,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,POR Turnover,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,OPP 2pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,POR 2pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,OPP 3pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,OPP DREB,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,POR 2pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,POR 3pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,POR FT Made,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,OPP OREB,1.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,POR 2pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,OPP 2pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,OPP 3pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,OPP DREB,1.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,POR DREB,1.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,POR Turnover,1.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,OPP 2pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,OPP 2pt Made,1.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,OPP Turnover,1.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,OPP 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,OPP DREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,OPP OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,OPP Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,OPP Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,POR FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,POR Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,OPP 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,OPP DREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,OPP Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,OPP Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,POR 2pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,POR 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,POR FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,OPP 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,OPP DREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,OPP FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,OPP OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,OPP Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,POR 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,POR FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,POR OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,POR Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,POR Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,OPP Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,POR FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,POR OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP FT Made,POR Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,OPP Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP OREB,POR Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,POR Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,OPP 2pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,OPP 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,OPP DREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,OPP FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,OPP Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,OPP Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,POR 2pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,POR 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,POR DREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,POR FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,POR OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP Turnover,POR Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,OPP 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,OPP FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,OPP OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,OPP Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,POR 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,POR DREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,POR Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,POR Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,OPP FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,OPP OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,OPP Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,POR 2pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,POR 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,POR OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,POR Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,OPP 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,OPP FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,OPP OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,OPP Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,OPP Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,POR 2pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,POR 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,POR FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,POR OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR DREB,POR Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,OPP FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,OPP OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR FT Made,POR Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,OPP FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,OPP Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,POR OREB,POR Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,OPP Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,OPP 2pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,OPP 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,OPP DREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,OPP FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,OPP OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,OPP Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,POR 2pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,POR 3pt Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,POR DREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,POR FT Made,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,POR OREB,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,POR Offense Start,0.0,2PT FG% +5%,98.8
POR,2024-25,POR Turnover,POR Turnover,0.0,2PT FG% +5%,98.8
POR,2024-25,OPP DREB,OPP Offense Start,3046.0,3PT FG% +5%,98.8
POR,2024-25,POR DREB,POR Offense Start,2927.0,3PT FG% +5%,98.8
POR,2024-25,POR Offense Start,OPP DREB,2397.46,3PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,POR DREB,2284.0,3PT FG% +5%,98.8
POR,2024-25,OPP 2pt Made,POR Offense Start,2266.0,3PT FG% +5%,98.8
POR,2024-25,POR 2pt Made,OPP Offense Start,2139.0,3PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP 2pt Made,2029.0,3PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR 2pt Made,1881.0,3PT FG% +5%,98.8
POR,2024-25,POR Turnover,OPP Offense Start,1275.0,3PT FG% +5%,98.8
POR,2024-25,OPP Turnover,POR Offense Start,1244.0,3PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR Turnover,1133.0,3PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP Turnover,1125.0,3PT FG% +5%,98.8
POR,2024-25,POR 3pt Made,OPP Offense Start,1044.0,3PT FG% +5%,98.8
POR,2024-25,OPP 3pt Made,POR Offense Start,1024.0,3PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR OREB,991.61,3PT FG% +5%,98.8
POR,2024-25,POR Offense Start,POR 3pt Made,932.93,3PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP 3pt Made,914.0,3PT FG% +5%,98.8
POR,2024-25,OPP Offense Start,OPP OREB,906.0,3PT FG% +5%,98.8
POR,2024-25,OPP FT Made,POR Offense Start,795.0,3PT FG% +5%,98.8
